alpha,avg_boundary_cost,avg_cost,avg_fidelity,avg_leakage,avg_min_cost,avg_min_cost_time_ns,avg_time_cost,avg_time_ns,checkpoint_path,eval_cost,eval_fidelity,eval_leakage,eval_min_cost,eval_min_cost_time_ns,eval_plan_path,eval_time_ns,gamma,num_workers,phase_iter,robustness,robustness_path,robustness_sigma_1p0_average_fidelity,robustness_sigma_1p0_average_gate_fidelity,robustness_sigma_1p0_fidelity_variance,update_kl,update_policy_loss,update_updated,update_value_loss
0.0,0.9159935626464767,16.825506783447494,0.1319229111521152,0.6928742332322169,9.997581013067853,3.7644,0.3,180.0,runs/curriculum_gamma_pi2_alpha_2p2_thr038_test\gamma_1.570796\alpha_0.000000\checkpoints\iter_000021.pt,3.2495136436764893,0.7176953078415188,0.0016907059594815337,3.2495136436764893,180.0,runs/curriculum_gamma_pi2_alpha_2p2_thr038_test\gamma_1.570796\alpha_0.000000\plans\iter_000021_control_plan.npz,180.0,1.5707963267948966,8,21,"{'sigma_1p0': {'average_fidelity': 0.7460983244505284, 'average_gate_fidelity': 0.6826229055631602, 'fidelity_variance': 0.003581929765577989, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs/curriculum_gamma_pi2_alpha_2p2_thr038_test\gamma_1.570796\alpha_0.000000\robustness\iter_000021_robustness.json,0.7460983244505284,0.6826229055631602,0.003581929765577989,0.0059831454418599606,-1.33192273210625e-07,1.0,273599.03125
0.0,0.9450504253392046,16.74082806976123,0.14279752256266434,0.6923752870048665,9.99143743836899,4.5864,0.3,180.0,runs/curriculum_gamma_pi2_alpha_2p2_thr038_test\gamma_1.570796\alpha_0.000000\checkpoints\iter_000022.pt,1.9949972673086172,0.8511195066901196,0.001635054757525616,1.9949972673086172,180.0,runs/curriculum_gamma_pi2_alpha_2p2_thr038_test\gamma_1.570796\alpha_0.000000\plans\iter_000022_control_plan.npz,180.0,1.5707963267948966,8,22,"{'sigma_1p0': {'average_fidelity': 0.8290507154170506, 'average_gate_fidelity': 0.7863133942713131, 'fidelity_variance': 0.0023816411760387676, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs/curriculum_gamma_pi2_alpha_2p2_thr038_test\gamma_1.570796\alpha_0.000000\robustness\iter_000022_robustness.json,0.8290507154170506,0.7863133942713131,0.0023816411760387676,0.00660703843459487,5.425347393561708e-10,1.0,270929.84375
0.0,0.9517002206251084,16.489639959533914,0.1690570752677661,0.6928510491586465,9.983354484268947,5.7664,0.3,180.0,runs/curriculum_gamma_pi2_alpha_2p2_thr038_test\gamma_1.570796\alpha_0.000000\checkpoints\iter_000023.pt,1.493781377337605,0.9026546257144562,0.0016864111245073097,1.493781377337605,180.0,runs/curriculum_gamma_pi2_alpha_2p2_thr038_test\gamma_1.570796\alpha_0.000000\plans\iter_000023_control_plan.npz,180.0,1.5707963267948966,8,23,"{'sigma_1p0': {'average_fidelity': 0.8763926324543292, 'average_gate_fidelity': 0.8454907905679113, 'fidelity_variance': 0.0026876553400763713, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs/curriculum_gamma_pi2_alpha_2p2_thr038_test\gamma_1.570796\alpha_0.000000\robustness\iter_000023_robustness.json,0.8763926324543292,0.8454907905679113,0.0026876553400763713,0.00650273822247982,-5.2897135560669994e-08,1.0,265150.9375
0.0,0.9583110786632205,16.217741813899618,0.19708213125145058,0.6930252047750901,9.968053059668776,8.638,0.3,180.0,runs/curriculum_gamma_pi2_alpha_2p2_thr038_test\gamma_1.570796\alpha_0.000000\checkpoints\iter_000024.pt,2.0381514147423463,0.8534612098048526,0.0018014149409620052,1.2842470910428938,170.0,runs/curriculum_gamma_pi2_alpha_2p2_thr038_test\gamma_1.570796\alpha_0.000000\plans\iter_000024_control_plan.npz,180.0,1.5707963267948966,8,24,"{'sigma_1p0': {'average_fidelity': 0.8432733656063999, 'average_gate_fidelity': 0.804091707008, 'fidelity_variance': 0.0021159057672076914, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs/curriculum_gamma_pi2_alpha_2p2_thr038_test\gamma_1.570796\alpha_0.000000\robustness\iter_000024_robustness.json,0.8432733656063999,0.804091707008,0.0021159057672076914,0.006179635878652334,1.5299478661745525e-07,1.0,259565.265625
0.0,0.9519627219069006,15.82598112530859,0.23616604509630243,0.6935678854364714,9.93203215611611,12.6092,0.3,180.0,runs/curriculum_gamma_pi2_alpha_2p2_thr038_test\gamma_1.570796\alpha_0.000000\checkpoints\iter_000025.pt,3.232714255588312,0.7545323254951265,0.001960804606657909,1.3028305916450127,164.0,runs/curriculum_gamma_pi2_alpha_2p2_thr038_test\gamma_1.570796\alpha_0.000000\plans\iter_000025_control_plan.npz,180.0,1.5707963267948966,8,25,"{'sigma_1p0': {'average_fidelity': 0.7757063862203669, 'average_gate_fidelity': 0.7196329827754585, 'fidelity_variance': 0.0026878221337597956, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs/curriculum_gamma_pi2_alpha_2p2_thr038_test\gamma_1.570796\alpha_0.000000\robustness\iter_000025_robustness.json,0.7757063862203669,0.7196329827754585,0.0026878221337597956,0.006190220359712839,7.703992821461725e-08,1.0,250643.765625
0.0,1.0069076254998555,15.590635307133969,0.26489025330307325,0.6932630214664847,9.91236165516874,15.482,0.3,180.0,runs/curriculum_gamma_pi2_alpha_2p2_thr038_test\gamma_1.570796\alpha_0.000000\checkpoints\iter_000026.pt,4.580458095813266,0.6287782495172081,0.0019478674271906269,0.8516662054957228,156.0,runs/curriculum_gamma_pi2_alpha_2p2_thr038_test\gamma_1.570796\alpha_0.000000\plans\iter_000026_control_plan.npz,180.0,1.5707963267948966,8,26,"{'sigma_1p0': {'average_fidelity': 0.6759908606934232, 'average_gate_fidelity': 0.5949885758667791, 'fidelity_variance': 0.003609152620825137, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs/curriculum_gamma_pi2_alpha_2p2_thr038_test\gamma_1.570796\alpha_0.000000\robustness\iter_000026_robustness.json,0.6759908606934232,0.5949885758667791,0.003609152620825137,0.00637196796014905,-4.909939121944262e-08,1.0,243132.6875
0.0,0.9790845823385212,15.11544039233937,0.3088544784791189,0.6924900594792037,9.839666166938333,24.2288,0.3,180.0,runs/curriculum_gamma_pi2_alpha_2p2_thr038_test\gamma_1.570796\alpha_0.000000\checkpoints\iter_000027.pt,6.279518494640638,0.48357035709431295,0.0020512718340369492,0.5171698054890812,148.0,runs/curriculum_gamma_pi2_alpha_2p2_thr038_test\gamma_1.570796\alpha_0.000000\plans\iter_000027_control_plan.npz,180.0,1.5707963267948966,8,27,"{'sigma_1p0': {'average_fidelity': 0.5719274415616706, 'average_gate_fidelity': 0.4649093019520882, 'fidelity_variance': 0.0029922038874559452, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs/curriculum_gamma_pi2_alpha_2p2_thr038_test\gamma_1.570796\alpha_0.000000\robustness\iter_000027_robustness.json,0.5719274415616706,0.4649093019520882,0.0029922038874559452,0.0067704482935369015,-3.689235938963975e-08,1.0,230841.5625
0.0,1.0226440184327557,14.706849033994247,0.35331364237562385,0.6917341439317731,9.722789978648525,35.6028,0.3,180.0,runs/curriculum_gamma_pi2_alpha_2p2_thr038_test\gamma_1.570796\alpha_0.000000\checkpoints\iter_000028.pt,7.525558627470048,0.359991636929803,0.002118147840496955,0.3646758644802044,142.0,runs/curriculum_gamma_pi2_alpha_2p2_thr038_test\gamma_1.570796\alpha_0.000000\plans\iter_000028_control_plan.npz,180.0,1.5707963267948966,8,28,"{'sigma_1p0': {'average_fidelity': 0.4708940907518986, 'average_gate_fidelity': 0.3386176134398732, 'fidelity_variance': 0.002657571147140514, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs/curriculum_gamma_pi2_alpha_2p2_thr038_test\gamma_1.570796\alpha_0.000000\robustness\iter_000028_robustness.json,0.4708940907518986,0.3386176134398732,0.002657571147140514,0.006684570107609034,1.5733506941728592e-08,1.0,216107.0
0.0,1.0152062522207783,14.402823586280231,0.38444127954966306,0.6932030129556083,9.582341273448545,46.614,0.3,180.0,runs/curriculum_gamma_pi2_alpha_2p2_thr038_test\gamma_1.570796\alpha_0.000000\checkpoints\iter_000029.pt,8.571650235454303,0.2636975691280027,0.0022383491127203462,0.3053763098692792,136.0,runs/curriculum_gamma_pi2_alpha_2p2_thr038_test\gamma_1.570796\alpha_0.000000\plans\iter_000029_control_plan.npz,180.0,1.5707963267948966,8,29,"{'sigma_1p0': {'average_fidelity': 0.3960672843085127, 'average_gate_fidelity': 0.24508410538564085, 'fidelity_variance': 0.002371089891832214, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs/curriculum_gamma_pi2_alpha_2p2_thr038_test\gamma_1.570796\alpha_0.000000\robustness\iter_000029_robustness.json,0.3960672843085127,0.24508410538564085,0.002371089891832214,0.006968475412577391,9.548610790943712e-08,1.0,205082.671875
0.0,0.9928263641256541,14.269516817653761,0.39526958089542025,0.6929386262482311,9.351541492729565,64.6536,0.3,180.0,runs/curriculum_gamma_pi2_alpha_2p2_thr038_test\gamma_1.570796\alpha_0.000000\checkpoints\iter_000030.pt,9.194285478666641,0.191022204659163,0.0023799942063955446,0.28633475736783365,130.0,runs/curriculum_gamma_pi2_alpha_2p2_thr038_test\gamma_1.570796\alpha_0.000000\plans\iter_000030_control_plan.npz,180.0,1.5707963267948966,8,30,"{'sigma_1p0': {'average_fidelity': 0.34378344045616355, 'average_gate_fidelity': 0.17972930057020445, 'fidelity_variance': 0.0013127680845220855, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs/curriculum_gamma_pi2_alpha_2p2_thr038_test\gamma_1.570796\alpha_0.000000\robustness\iter_000030_robustness.json,0.34378344045616355,0.17972930057020445,0.0013127680845220855,0.0070203510113060474,-9.0874564762089e-08,1.0,190698.140625
0.0,0.9606881382512144,14.407065688600362,0.37927185186051654,0.6939096068954312,9.076798266867403,79.3444,0.3,180.0,runs/curriculum_gamma_pi2_alpha_2p2_thr038_test\gamma_1.570796\alpha_0.000000\checkpoints\iter_000031.pt,9.595690591130117,0.1561117172320487,0.002377833153038067,0.27061966317164665,128.0,runs/curriculum_gamma_pi2_alpha_2p2_thr038_test\gamma_1.570796\alpha_0.000000\plans\iter_000031_control_plan.npz,180.0,1.5707963267948966,8,31,"{'sigma_1p0': {'average_fidelity': 0.3211917434384799, 'average_gate_fidelity': 0.15148967929809984, 'fidelity_variance': 0.0011938265540350685, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs/curriculum_gamma_pi2_alpha_2p2_thr038_test\gamma_1.570796\alpha_0.000000\robustness\iter_000031_robustness.json,0.3211917434384799,0.15148967929809984,0.0011938265540350685,0.006656884681433439,1.204427064749325e-07,1.0,178439.578125
0.0,0.9987713001669905,14.623712245969008,0.36168760911471726,0.6941817036949189,8.838836618154616,89.5444,0.3,180.0,runs/curriculum_gamma_pi2_alpha_2p2_thr038_test\gamma_1.570796\alpha_0.000000\checkpoints\iter_000032.pt,9.485790309385319,0.16051782093276257,0.002598075844981556,0.2465865703736101,124.0,runs/curriculum_gamma_pi2_alpha_2p2_thr038_test\gamma_1.570796\alpha_0.000000\plans\iter_000032_control_plan.npz,180.0,1.5707963267948966,8,32,"{'sigma_1p0': {'average_fidelity': 0.31931085549333865, 'average_gate_fidelity': 0.14913856936667333, 'fidelity_variance': 0.0009680976310035144, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs/curriculum_gamma_pi2_alpha_2p2_thr038_test\gamma_1.570796\alpha_0.000000\robustness\iter_000032_robustness.json,0.31931085549333865,0.14913856936667333,0.0009680976310035144,0.007451202720403671,-1.0362413149778149e-07,1.0,169957.796875
0.0,0.9509903245857014,14.759835960397771,0.3432340548796083,0.694118618460815,8.570949050499497,98.7104,0.3,180.0,runs/curriculum_gamma_pi2_alpha_2p2_thr038_test\gamma_1.570796\alpha_0.000000\checkpoints\iter_000033.pt,8.928309081268836,0.18336946111232302,0.002728734806998901,0.240567985462682,120.0,runs/curriculum_gamma_pi2_alpha_2p2_thr038_test\gamma_1.570796\alpha_0.000000\plans\iter_000033_control_plan.npz,180.0,1.5707963267948966,8,33,"{'sigma_1p0': {'average_fidelity': 0.3382450147545411, 'average_gate_fidelity': 0.1728062684431764, 'fidelity_variance': 0.0012485264498361564, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs/curriculum_gamma_pi2_alpha_2p2_thr038_test\gamma_1.570796\alpha_0.000000\robustness\iter_000033_robustness.json,0.3382450147545411,0.1728062684431764,0.0012485264498361564,0.007011702284216881,1.7361111304126098e-07,1.0,162291.734375
0.0,0.8866013799955476,14.805695390840219,0.33275210316905734,0.6946615042535244,8.307388847324754,105.8924,0.3,180.0,runs/curriculum_gamma_pi2_alpha_2p2_thr038_test\gamma_1.570796\alpha_0.000000\checkpoints\iter_000034.pt,8.30863274516419,0.23578200187193116,0.0026184378579663797,0.2593667191764579,118.0,runs/curriculum_gamma_pi2_alpha_2p2_thr038_test\gamma_1.570796\alpha_0.000000\plans\iter_000034_control_plan.npz,180.0,1.5707963267948966,8,34,"{'sigma_1p0': {'average_fidelity': 0.3784144355404778, 'average_gate_fidelity': 0.2230180444255973, 'fidelity_variance': 0.0017212189929101636, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs/curriculum_gamma_pi2_alpha_2p2_thr038_test\gamma_1.570796\alpha_0.000000\robustness\iter_000034_robustness.json,0.3784144355404778,0.2230180444255973,0.0017212189929101636,0.006974311545491219,-1.3264974541016272e-07,1.0,154938.28125
0.0,0.8804600995835975,14.749828780921712,0.33695138742004094,0.6938882555538521,8.079179290087989,109.022,0.3,180.0,runs/curriculum_gamma_pi2_alpha_2p2_thr038_test\gamma_1.570796\alpha_0.000000\checkpoints\iter_000035.pt,7.778243210204154,0.2886947337616613,0.0027771679355893925,0.2733041575753184,116.0,runs/curriculum_gamma_pi2_alpha_2p2_thr038_test\gamma_1.570796\alpha_0.000000\plans\iter_000035_control_plan.npz,180.0,1.5707963267948966,8,35,"{'sigma_1p0': {'average_fidelity': 0.41369949898680947, 'average_gate_fidelity': 0.2671243737335119, 'fidelity_variance': 0.001625699039830661, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs/curriculum_gamma_pi2_alpha_2p2_thr038_test\gamma_1.570796\alpha_0.000000\robustness\iter_000035_robustness.json,0.41369949898680947,0.2671243737335119,0.001625699039830661,0.0071635013446211815,-2.1402995287189697e-07,1.0,148608.078125
0.0,0.8940404013363066,14.608224775101343,0.3526320784925688,0.6940505158690721,7.848949617075463,112.4044,0.3,180.0,runs/curriculum_gamma_pi2_alpha_2p2_thr038_test\gamma_1.570796\alpha_0.000000\checkpoints\iter_000036.pt,7.34092502799935,0.3313503494380484,0.002657806860013617,0.2588906928825778,114.0,runs/curriculum_gamma_pi2_alpha_2p2_thr038_test\gamma_1.570796\alpha_0.000000\plans\iter_000036_control_plan.npz,180.0,1.5707963267948966,8,36,"{'sigma_1p0': {'average_fidelity': 0.4504131970529736, 'average_gate_fidelity': 0.3130164963162169, 'fidelity_variance': 0.001597042378318319, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs/curriculum_gamma_pi2_alpha_2p2_thr038_test\gamma_1.570796\alpha_0.000000\robustness\iter_000036_robustness.json,0.4504131970529736,0.3130164963162169,0.001597042378318319,0.006943533197045326,2.655707476151292e-07,1.0,142667.375
0.0,0.8772695853346366,14.528103868207502,0.3592596939149352,0.6943431222022216,7.6610684064067724,115.344,0.3,180.0,runs/curriculum_gamma_pi2_alpha_2p2_thr038_test\gamma_1.570796\alpha_0.000000\checkpoints\iter_000037.pt,6.868418496553698,0.38480571157683324,0.0029050533253744282,0.28083492721033215,112.0,runs/curriculum_gamma_pi2_alpha_2p2_thr038_test\gamma_1.570796\alpha_0.000000\plans\iter_000037_control_plan.npz,180.0,1.5707963267948966,8,37,"{'sigma_1p0': {'average_fidelity': 0.4859030794657267, 'average_gate_fidelity': 0.35737884933215835, 'fidelity_variance': 0.0032108313573055713, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs/curriculum_gamma_pi2_alpha_2p2_thr038_test\gamma_1.570796\alpha_0.000000\robustness\iter_000037_robustness.json,0.4859030794657267,0.35737884933215835,0.0032108313573055713,0.007134485058486462,1.7849392008884024e-07,1.0,138205.734375
0.0,0.890900499225776,14.470577427237957,0.3660661571760845,0.6940338499773024,7.41701783408772,114.2836,0.3,180.0,runs/curriculum_gamma_pi2_alpha_2p2_thr038_test\gamma_1.570796\alpha_0.000000\checkpoints\iter_000038.pt,6.378711774149353,0.4262860896360929,0.002839122390183481,0.26295852960525506,110.0,runs/curriculum_gamma_pi2_alpha_2p2_thr038_test\gamma_1.570796\alpha_0.000000\plans\iter_000038_control_plan.npz,180.0,1.5707963267948966,8,38,"{'sigma_1p0': {'average_fidelity': 0.531364575045563, 'average_gate_fidelity': 0.4142057188069538, 'fidelity_variance': 0.0025103786084817474, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs/curriculum_gamma_pi2_alpha_2p2_thr038_test\gamma_1.570796\alpha_0.000000\robustness\iter_000038_robustness.json,0.531364575045563,0.4142057188069538,0.0025103786084817474,0.006889874581247568,1.2207031829802872e-07,1.0,133258.734375
0.0,0.863768647740022,14.306193119352779,0.3788310964075322,0.693073543568808,7.339904371735935,114.1064,0.3,180.0,runs/curriculum_gamma_pi2_alpha_2p2_thr038_test\gamma_1.570796\alpha_0.000000\checkpoints\iter_000039.pt,5.692477531762084,0.4750842655952515,0.0028477118508958353,0.25190820353114324,108.0,runs/curriculum_gamma_pi2_alpha_2p2_thr038_test\gamma_1.570796\alpha_0.000000\plans\iter_000039_control_plan.npz,180.0,1.5707963267948966,8,39,"{'sigma_1p0': {'average_fidelity': 0.5618298887665917, 'average_gate_fidelity': 0.45228736095823957, 'fidelity_variance': 0.003982498348382115, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs/curriculum_gamma_pi2_alpha_2p2_thr038_test\gamma_1.570796\alpha_0.000000\robustness\iter_000039_robustness.json,0.5618298887665917,0.45228736095823957,0.003982498348382115,0.00772674148902297,1.9666883588342898e-07,1.0,130814.9375
0.0,0.8413651920299053,14.21144219412759,0.38658541577640526,0.6935931159861739,7.115431318908118,111.7916,0.3,180.0,runs/curriculum_gamma_pi2_alpha_2p2_thr038_test\gamma_1.570796\alpha_0.000000\checkpoints\iter_000040.pt,4.364664976353388,0.6021891216459815,0.0030098620943679174,0.2676142701932708,108.0,runs/curriculum_gamma_pi2_alpha_2p2_thr038_test\gamma_1.570796\alpha_0.000000\plans\iter_000040_control_plan.npz,180.0,1.5707963267948966,8,40,"{'sigma_1p0': {'average_fidelity': 0.6529773725857604, 'average_gate_fidelity': 0.5662217157322004, 'fidelity_variance': 0.0035100329595002043, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs/curriculum_gamma_pi2_alpha_2p2_thr038_test\gamma_1.570796\alpha_0.000000\robustness\iter_000040_robustness.json,0.6529773725857604,0.5662217157322004,0.0035100329595002043,0.007203421089798212,-1.6791449297670624e-07,1.0,126403.8515625
0.0,0.8377852914213577,13.740379106821381,0.43367659079033566,0.693935972330338,7.016274643459509,113.2944,0.3,180.0,runs/curriculum_gamma_pi2_alpha_2p2_thr038_test\gamma_1.570796\alpha_0.000000\checkpoints\iter_000041.pt,4.016379867903794,0.642154268304078,0.00303274881459455,0.26577629710323575,106.0,runs/curriculum_gamma_pi2_alpha_2p2_thr038_test\gamma_1.570796\alpha_0.000000\plans\iter_000041_control_plan.npz,180.0,1.5707963267948966,8,41,"{'sigma_1p0': {'average_fidelity': 0.6818159692614795, 'average_gate_fidelity': 0.6022699615768493, 'fidelity_variance': 0.0034988434137345143, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs/curriculum_gamma_pi2_alpha_2p2_thr038_test\gamma_1.570796\alpha_0.000000\robustness\iter_000041_robustness.json,0.6818159692614795,0.6022699615768493,0.0034988434137345143,0.007532773073762655,2.3328993847826496e-08,1.0,121435.4921875
0.0,0.9250683512647833,13.690763238130021,0.4491753038228966,0.6957447925094205,6.927668006583495,111.3348,0.3,180.0,runs/curriculum_gamma_pi2_alpha_2p2_thr038_test\gamma_1.570796\alpha_0.000000\checkpoints\iter_000042.pt,3.331576959589473,0.7055300701991104,0.0030132126410425896,0.2594999828599404,104.0,runs/curriculum_gamma_pi2_alpha_2p2_thr038_test\gamma_1.570796\alpha_0.000000\plans\iter_000042_control_plan.npz,180.0,1.5707963267948966,8,42,"{'sigma_1p0': {'average_fidelity': 0.7260442434253274, 'average_gate_fidelity': 0.6575553042816592, 'fidelity_variance': 0.0027968541267642524, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs/curriculum_gamma_pi2_alpha_2p2_thr038_test\gamma_1.570796\alpha_0.000000\robustness\iter_000042_robustness.json,0.7260442434253274,0.6575553042816592,0.0027968541267642524,0.007138349115848541,6.591796619659362e-08,1.0,118662.5546875
0.0,0.9498354166917415,13.502453673738584,0.46773353681238805,0.6929953625170725,6.710548441790592,110.1912,0.3,180.0,runs/curriculum_gamma_pi2_alpha_2p2_thr038_test\gamma_1.570796\alpha_0.000000\checkpoints\iter_000043.pt,2.1842976807921364,0.8247842081742321,0.003201087010559461,0.25886286753954096,104.0,runs/curriculum_gamma_pi2_alpha_2p2_thr038_test\gamma_1.570796\alpha_0.000000\plans\iter_000043_control_plan.npz,180.0,1.5707963267948966,8,43,"{'sigma_1p0': {'average_fidelity': 0.8264576839634327, 'average_gate_fidelity': 0.7830721049542906, 'fidelity_variance': 0.0021522203073711904, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs/curriculum_gamma_pi2_alpha_2p2_thr038_test\gamma_1.570796\alpha_0.000000\robustness\iter_000043_robustness.json,0.8264576839634327,0.7830721049542906,0.0021522203073711904,0.00783652812242508,1.6737196517624398e-07,1.0,114647.4296875
0.0,1.005819622127578,13.13058022081175,0.5122633362449698,0.6947393961133869,6.650412018711496,109.7588,0.3,180.0,runs/curriculum_gamma_pi2_alpha_2p2_thr038_test\gamma_1.570796\alpha_0.000000\checkpoints\iter_000044.pt,1.6077364997545442,0.8792912551906691,0.0033516382004042207,0.26880027483528784,104.0,runs/curriculum_gamma_pi2_alpha_2p2_thr038_test\gamma_1.570796\alpha_0.000000\plans\iter_000044_control_plan.npz,180.0,1.5707963267948966,8,44,"{'sigma_1p0': {'average_fidelity': 0.8492554286456827, 'average_gate_fidelity': 0.8115692858071035, 'fidelity_variance': 0.0020774836725829795, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs/curriculum_gamma_pi2_alpha_2p2_thr038_test\gamma_1.570796\alpha_0.000000\robustness\iter_000044_robustness.json,0.8492554286456827,0.8115692858071035,0.0020774836725829795,0.006865001283586025,-1.584201356763515e-07,1.0,110399.0
0.0,1.023984204885058,12.912303033208737,0.5350850898320602,0.6939169726644279,6.58324955732663,108.3948,0.3,180.0,runs/curriculum_gamma_pi2_alpha_2p2_thr038_test\gamma_1.570796\alpha_0.000000\checkpoints\iter_000045.pt,1.112279680916985,0.9283387396225208,0.0034983516389726446,0.24595286699206606,104.0,runs/curriculum_gamma_pi2_alpha_2p2_thr038_test\gamma_1.570796\alpha_0.000000\plans\iter_000045_control_plan.npz,180.0,1.5707963267948966,8,45,"{'sigma_1p0': {'average_fidelity': 0.9062076404219348, 'average_gate_fidelity': 0.8827595505274185, 'fidelity_variance': 0.0008972928662416572, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs/curriculum_gamma_pi2_alpha_2p2_thr038_test\gamma_1.570796\alpha_0.000000\robustness\iter_000045_robustness.json,0.9062076404219348,0.8827595505274185,0.0008972928662416572,0.00752880796790123,-3.824869665436381e-08,1.0,107290.9765625
0.0,1.0016093913288937,12.667302449174148,0.5576659061984482,0.6942352119829737,6.5360749175623205,108.742,0.3,180.0,runs/curriculum_gamma_pi2_alpha_2p2_thr038_test\gamma_1.570796\alpha_0.000000\checkpoints\iter_000046.pt,0.7965929770767222,0.9596858908407023,0.0036242206325320736,0.25081412119282986,102.0,runs/curriculum_gamma_pi2_alpha_2p2_thr038_test\gamma_1.570796\alpha_0.000000\plans\iter_000046_control_plan.npz,180.0,1.5707963267948966,8,46,"{'sigma_1p0': {'average_fidelity': 0.915242921606302, 'average_gate_fidelity': 0.8940536520078778, 'fidelity_variance': 0.0009289637199390842, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs/curriculum_gamma_pi2_alpha_2p2_thr038_test\gamma_1.570796\alpha_0.000000\robustness\iter_000046_robustness.json,0.915242921606302,0.8940536520078778,0.0009289637199390842,0.00706143956631422,2.495659678913853e-08,1.0,103635.2421875
0.0,1.0513170424294644,12.562877705292687,0.5737921110497811,0.6949481773361031,6.43117312903835,107.4552,0.3,180.0,runs/curriculum_gamma_pi2_alpha_2p2_thr038_test\gamma_1.570796\alpha_0.000000\checkpoints\iter_000047.pt,0.6140826623115185,0.9754236990026234,0.003757437254080924,0.24855458289048965,102.0,runs/curriculum_gamma_pi2_alpha_2p2_thr038_test\gamma_1.570796\alpha_0.000000\plans\iter_000047_control_plan.npz,180.0,1.5707963267948966,8,47,"{'sigma_1p0': {'average_fidelity': 0.9326173293129957, 'average_gate_fidelity': 0.9157716616412446, 'fidelity_variance': 0.0011247261602232864, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs/curriculum_gamma_pi2_alpha_2p2_thr038_test\gamma_1.570796\alpha_0.000000\robustness\iter_000047_robustness.json,0.9326173293129957,0.9157716616412446,0.0011247261602232864,0.007303555961698294,-3.1738281336401997e-08,1.0,100795.140625
0.0,1.051320929084783,12.412034781194711,0.587798955345491,0.6938703405564838,6.323635459414044,106.3008,0.3,180.0,runs/curriculum_gamma_pi2_alpha_2p2_thr038_test\gamma_1.570796\alpha_0.000000\checkpoints\iter_000048.pt,0.49617293002141666,0.9865148821121085,0.003775683604025754,0.24582212567797573,100.0,runs/curriculum_gamma_pi2_alpha_2p2_thr038_test\gamma_1.570796\alpha_0.000000\plans\iter_000048_control_plan.npz,180.0,1.5707963267948966,8,48,"{'sigma_1p0': {'average_fidelity': 0.9445652283474119, 'average_gate_fidelity': 0.9307065354342647, 'fidelity_variance': 0.000732822526086529, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs/curriculum_gamma_pi2_alpha_2p2_thr038_test\gamma_1.570796\alpha_0.000000\robustness\iter_000048_robustness.json,0.9445652283474119,0.9307065354342647,0.000732822526086529,0.007481804583221674,-1.7035590360592323e-07,1.0,97919.7421875
0.0,1.0374378081740447,12.306000014249236,0.5966636447073881,0.6935198653149073,6.269264628480597,105.9376,0.3,180.0,runs/curriculum_gamma_pi2_alpha_2p2_thr038_test\gamma_1.570796\alpha_0.000000\checkpoints\iter_000049.pt,0.5518988213063218,0.9838324277990561,0.003871123787876385,0.2558832894771475,100.0,runs/curriculum_gamma_pi2_alpha_2p2_thr038_test\gamma_1.570796\alpha_0.000000\plans\iter_000049_control_plan.npz,180.0,1.5707963267948966,8,49,"{'sigma_1p0': {'average_fidelity': 0.9334088256537193, 'average_gate_fidelity': 0.9167610320671492, 'fidelity_variance': 0.0010608718164508654, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs/curriculum_gamma_pi2_alpha_2p2_thr038_test\gamma_1.570796\alpha_0.000000\robustness\iter_000049_robustness.json,0.9334088256537193,0.9167610320671492,0.0010608718164508654,0.007448767311871052,-1.3861762226952123e-07,1.0,95058.0546875
