method,sigma_mhz,num_samples,average_fidelity,average_gate_fidelity,fidelity_variance
noise,0.3,60,0.9966768212367016,0.9958460265458772,2.728479001972844e-06
noise,0.301,60,0.9965298487890458,0.9956623109863074,2.8530364150819954e-06
noise,0.302,60,0.9966716354339672,0.9958395442924588,2.230894844200598e-06
noise,0.303,60,0.9968451412666832,0.9960564265833536,2.183471056903033e-06
noise,0.304,60,0.9966353454699424,0.9957941818374276,2.75252528241232e-06
noise,0.305,60,0.9964212600627396,0.9955265750784242,2.189386104656042e-06
noise,0.306,60,0.9962877595944726,0.9953596994930908,4.02203778267506e-06
noise,0.307,60,0.996536522412724,0.9956706530159052,3.360908015597244e-06
noise,0.308,60,0.9961936946990416,0.995242118373802,4.460235496965576e-06
noise,0.309,60,0.9965857147726974,0.995732143465872,2.680176079792671e-06
noise,0.31,60,0.9965597829060892,0.9956997286326116,2.726023327656144e-06
noise,0.311,60,0.9963402923129668,0.9954253653912084,3.0697850254232903e-06
noise,0.312,60,0.9965066276120824,0.9956332845151028,2.8453131173569915e-06
noise,0.313,60,0.9966614619613908,0.9958268274517384,2.911068950775921e-06
noise,0.314,60,0.9964033203531166,0.9955041504413956,2.541649604370625e-06
noise,0.315,60,0.9964563757074988,0.9955704696343732,2.9457980971156297e-06
noise,0.316,60,0.9963070473757448,0.9953838092196808,4.16732983016676e-06
noise,0.317,60,0.9963165147995324,0.9953956434994156,2.489997076469222e-06
noise,0.318,60,0.9962449120923113,0.9953061401153886,2.716616732183272e-06
noise,0.319,60,0.9963607970723182,0.9954509963403976,3.369171659518472e-06
noise,0.32,60,0.9968363687405988,0.9960454609257476,1.729103061886037e-06
noise,0.321,60,0.9961161731424016,0.995145216428002,3.761721491991378e-06
noise,0.322,60,0.9962028891791492,0.9952536114739368,3.303306134864694e-06
noise,0.323,60,0.9963665514919126,0.9954581893648908,2.453859496463886e-06
noise,0.324,60,0.9963338834397386,0.9954173542996732,2.420838644135378e-06
noise,0.325,60,0.9964893178921216,0.9956116473651516,2.7605289160643063e-06
noise,0.326,60,0.9962256791809284,0.9952820989761604,2.96611608698374e-06
noise,0.327,60,0.9959065197437084,0.9948831496796352,3.193730053340567e-06
noise,0.328,60,0.9958826762151102,0.9948533452688876,4.183299297805599e-06
noise,0.329,60,0.9959574542433862,0.9949468178042328,5.744061988936341e-06
noise,0.33,60,0.9958892210974032,0.994861526371754,4.59450782539657e-06
noise,0.331,60,0.9962451513404128,0.995306439175516,3.0733677876953618e-06
noise,0.332,60,0.9960967007462608,0.995120875932826,3.038487276085139e-06
noise,0.333,60,0.9964034992013496,0.995504374001687,2.4421625138002187e-06
noise,0.334,60,0.9964089035050652,0.9955111293813316,2.43599942210274e-06
noise,0.335,60,0.995757464099932,0.9946968301249152,3.7686392589978015e-06
noise,0.336,60,0.9959326357592184,0.9949157946990228,5.369779970513957e-06
noise,0.337,60,0.995792621174127,0.9947407764676586,4.555513184298193e-06
noise,0.338,60,0.9957446082113444,0.9946807602641802,4.219543559885724e-06
noise,0.339,60,0.9960945501385212,0.9951181876731512,3.3190466177796107e-06
noise,0.34,60,0.9959220291486762,0.9949025364358454,3.4054412082604207e-06
noise,0.341,60,0.995965778234817,0.9949572227935212,3.918752125924421e-06
noise,0.342,60,0.9956084770844822,0.9945105963556028,5.035467856306889e-06
noise,0.343,60,0.9961905343746263,0.9952381679682832,2.82005134272596e-06
noise,0.344,60,0.9954854147140744,0.9943567683925932,4.733686358965338e-06
noise,0.345,60,0.9957398465058848,0.9946748081323556,5.009888913674182e-06
noise,0.346,60,0.9957237536029648,0.994654692003706,3.965901682127934e-06
noise,0.347,60,0.9958747112125956,0.9948433890157448,2.582920788513967e-06
noise,0.348,60,0.9959025259819672,0.994878157477459,4.614205054523581e-06
noise,0.349,60,0.9955035669865948,0.9943794587332434,4.233098551431136e-06
noise,0.35,60,0.9959063378129052,0.9948829222661314,5.82512606237136e-06
noise,0.351,60,0.9952048142361024,0.9940060177951278,4.464959010231983e-06
noise,0.352,60,0.9957869021335508,0.9947336276669384,4.167920576076307e-06
noise,0.353,60,0.9957935966969776,0.9947419958712218,3.900104582160919e-06
